danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_id,track_name,artist_name,album_name
0.651,0.695,6,-3.218,1,0.0487,0.23,0,0.144,0.569,123.008,audio_features,3sP3c86WFjOzHHnbhhZcLA,spotify:track:3sP3c86WFjOzHHnbhhZcLA,https://api.spotify.com/v1/tracks/3sP3c86WFjOzHHnbhhZcLA,https://api.spotify.com/v1/audio-analysis/3sP3c86WFjOzHHnbhhZcLA,205347,4,3sP3c86WFjOzHHnbhhZcLA,Give Your Heart a Break,Demi Lovato,Unbroken
0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,audio_features,4QNpBfC0zvjKqPJcyqBy9W,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4,4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),Pitbull,Planet Pit (Deluxe Version)
0.67,0.855,0,-3.035,0,0.0499,0.0124,0,0.335,0.648,120.05,audio_features,62zFEHfAYl5kdHYOivj4BC,spotify:track:62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/tracks/62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/audio-analysis/62zFEHfAYl5kdHYOivj4BC,227280,4,62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),Pitbull,Planet Pit (Deluxe Version)
0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,audio_features,0lHAMNU8RGiIObScrsRgmP,spotify:track:0lHAMNU8RGiIObScrsRgmP,https://api.spotify.com/v1/tracks/0lHAMNU8RGiIObScrsRgmP,https://api.spotify.com/v1/audio-analysis/0lHAMNU8RGiIObScrsRgmP,245040,4,0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),David Guetta,Nothing but the Beat 2.0
0.686,0.783,4,-4.977,1,0.119,0.0764,0,0.163,0.814,99.978,audio_features,2i0AUcEnsDm3dsqLrFWUCq,spotify:track:2i0AUcEnsDm3dsqLrFWUCq,https://api.spotify.com/v1/tracks/2i0AUcEnsDm3dsqLrFWUCq,https://api.spotify.com/v1/audio-analysis/2i0AUcEnsDm3dsqLrFWUCq,200467,4,2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,Hot Chelle Rae,Whatever
0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,audio_features,6FE2iI43OZnszFLuLtvvmg,spotify:track:6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg,175427,4,6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,MKTO
0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,audio_features,3cHyrEgdyYRjgJKSOiOtcS,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS,https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS,204160,4,3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),Pitbull,Global Warming: Meltdown (Deluxe Version)
0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05,audio_features,1kPpge9JDLpcj15qgrPbYX,spotify:track:1kPpge9JDLpcj15qgrPbYX,https://api.spotify.com/v1/tracks/1kPpge9JDLpcj15qgrPbYX,https://api.spotify.com/v1/audio-analysis/1kPpge9JDLpcj15qgrPbYX,205933,4,1kPpge9JDLpcj15qgrPbYX,Good Time,Owl City,The Midsummer Station
0.667,0.922,5,-4.645,1,0.0353,0.000354,0,0.0867,0.761,130.01,audio_features,6yARPLK0PV4heEyh7pVMGz,spotify:track:6yARPLK0PV4heEyh7pVMGz,https://api.spotify.com/v1/tracks/6yARPLK0PV4heEyh7pVMGz,https://api.spotify.com/v1/audio-analysis/6yARPLK0PV4heEyh7pVMGz,216160,4,6yARPLK0PV4heEyh7pVMGz,Part Of Me,Katy Perry,Teenage Dream: The Complete Confection
0.509,0.781,8,-3.48,1,0.072,0.0398,0,0.0749,0.176,128.0,audio_features,60wwxj6Dd9NJlirf84wr2c,spotify:track:60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/tracks/60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/audio-analysis/60wwxj6Dd9NJlirf84wr2c,271427,4,60wwxj6Dd9NJlirf84wr2c,Clarity,Zedd,Clarity
0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,audio_features,455AfCsOhhLPRc68sE01D8,spotify:track:455AfCsOhhLPRc68sE01D8,https://api.spotify.com/v1/tracks/455AfCsOhhLPRc68sE01D8,https://api.spotify.com/v1/audio-analysis/455AfCsOhhLPRc68sE01D8,230747,4,455AfCsOhhLPRc68sE01D8,Last Friday Night (T.G.I.F.),Katy Perry,Teenage Dream: The Complete Confection
0.603,0.872,5,-5.404,0,0.0792,0.0213,0,0.366,0.691,150.104,audio_features,4z8ssgZfs5TzKiO8HaGWXO,spotify:track:4z8ssgZfs5TzKiO8HaGWXO,https://api.spotify.com/v1/tracks/4z8ssgZfs5TzKiO8HaGWXO,https://api.spotify.com/v1/audio-analysis/4z8ssgZfs5TzKiO8HaGWXO,206373,4,4z8ssgZfs5TzKiO8HaGWXO,E.T.,Katy Perry,Teenage Dream: The Complete Confection
0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,audio_features,0KAiuUOrLTIkzkpfpn9jb9,spotify:track:0KAiuUOrLTIkzkpfpn9jb9,https://api.spotify.com/v1/tracks/0KAiuUOrLTIkzkpfpn9jb9,https://api.spotify.com/v1/audio-analysis/0KAiuUOrLTIkzkpfpn9jb9,195973,4,0KAiuUOrLTIkzkpfpn9jb9,Drive By,Train,California 37
0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,audio_features,4cluDES4hQEUhmXj6TXkSo,spotify:track:4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/tracks/4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/audio-analysis/4cluDES4hQEUhmXj6TXkSo,199987,4,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,Up All Night
0.747,0.937,0,-5.746,1,0.0453,0.0208,0,0.29,0.739,103.976,audio_features,3bC1ahPIYt1btJzSSEyyrF,spotify:track:3bC1ahPIYt1btJzSSEyyrF,https://api.spotify.com/v1/tracks/3bC1ahPIYt1btJzSSEyyrF,https://api.spotify.com/v1/audio-analysis/3bC1ahPIYt1btJzSSEyyrF,224653,4,3bC1ahPIYt1btJzSSEyyrF,Whistle,Flo Rida,Wild Ones
0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,audio_features,2LEF1A8DOZ9wRYikWgVlZ8,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8,248133,4,2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Flo Rida,Wild Ones
0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,audio_features,3bidbhpOYeV4knp8AIu8Xn,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343,4,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,The Heist
0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,audio_features,4wkQmYpAaMe41Rc3sYZ7Vz,spotify:track:4wkQmYpAaMe41Rc3sYZ7Vz,https://api.spotify.com/v1/tracks/4wkQmYpAaMe41Rc3sYZ7Vz,https://api.spotify.com/v1/audio-analysis/4wkQmYpAaMe41Rc3sYZ7Vz,232800,4,4wkQmYpAaMe41Rc3sYZ7Vz,Let's Go (feat. Ne-Yo),Calvin Harris,18 Months
0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,audio_features,7EQGXaVSyEDsCWKmUcfpLk,spotify:track:7EQGXaVSyEDsCWKmUcfpLk,https://api.spotify.com/v1/tracks/7EQGXaVSyEDsCWKmUcfpLk,https://api.spotify.com/v1/audio-analysis/7EQGXaVSyEDsCWKmUcfpLk,211920,4,7EQGXaVSyEDsCWKmUcfpLk,Die Young,Kesha,Warrior (Expanded Edition)
0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,audio_features,6LoQHIo74tOzQ8EsLEkhgF,spotify:track:6LoQHIo74tOzQ8EsLEkhgF,https://api.spotify.com/v1/tracks/6LoQHIo74tOzQ8EsLEkhgF,https://api.spotify.com/v1/audio-analysis/6LoQHIo74tOzQ8EsLEkhgF,231987,4,6LoQHIo74tOzQ8EsLEkhgF,Come & Get It,Selena Gomez,Stars Dance (Bonus Track Version)
0.559,0.777,1,-5.031,1,0.0432,0.31,0,0.105,0.329,87.016,audio_features,4iJrZGr7ycnKyFxa1pfEHn,spotify:track:4iJrZGr7ycnKyFxa1pfEHn,https://api.spotify.com/v1/tracks/4iJrZGr7ycnKyFxa1pfEHn,https://api.spotify.com/v1/audio-analysis/4iJrZGr7ycnKyFxa1pfEHn,231212,4,4iJrZGr7ycnKyFxa1pfEHn,Burn,Ellie Goulding,Halcyon Days
0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,audio_features,7s0lDK7y3XLmI7tcsRAbW0,spotify:track:7s0lDK7y3XLmI7tcsRAbW0,https://api.spotify.com/v1/tracks/7s0lDK7y3XLmI7tcsRAbW0,https://api.spotify.com/v1/audio-analysis/7s0lDK7y3XLmI7tcsRAbW0,186827,4,7s0lDK7y3XLmI7tcsRAbW0,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,Save Rock And Roll
0.729,0.735,1,-5.455,1,0.0919,0.0178,0.000193,0.089,0.544,121.986,audio_features,1DunhgeZSEgWiIYbHqXl0c,spotify:track:1DunhgeZSEgWiIYbHqXl0c,https://api.spotify.com/v1/tracks/1DunhgeZSEgWiIYbHqXl0c,https://api.spotify.com/v1/audio-analysis/1DunhgeZSEgWiIYbHqXl0c,255867,4,1DunhgeZSEgWiIYbHqXl0c,Latch,Disclosure,Settle (Deluxe)
0.65,0.879,8,-3.176,1,0.0328,0.324,0,0.376,0.899,105.015,audio_features,3tm3GG9BBOYhUzKWlS6A74,spotify:track:3tm3GG9BBOYhUzKWlS6A74,https://api.spotify.com/v1/tracks/3tm3GG9BBOYhUzKWlS6A74,https://api.spotify.com/v1/audio-analysis/3tm3GG9BBOYhUzKWlS6A74,251160,4,3tm3GG9BBOYhUzKWlS6A74,Vivir Mi Vida,Marc Anthony,Vivir Mi Vida
0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,audio_features,6HZ9VeI5IRFCNQLXhpF4bq,spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,https://api.spotify.com/v1/tracks/6HZ9VeI5IRFCNQLXhpF4bq,https://api.spotify.com/v1/audio-analysis/6HZ9VeI5IRFCNQLXhpF4bq,157153,4,6HZ9VeI5IRFCNQLXhpF4bq,I Love It (feat. Charli XCX),Icona Pop,THIS IS... ICONA POP
0.648,0.785,7,-5.414,1,0.165,0.0561,0,0.148,0.943,160.02,audio_features,1kKlhuQE0HXp1IwBRpaH2P,spotify:track:1kKlhuQE0HXp1IwBRpaH2P,https://api.spotify.com/v1/tracks/1kKlhuQE0HXp1IwBRpaH2P,https://api.spotify.com/v1/audio-analysis/1kKlhuQE0HXp1IwBRpaH2P,219200,4,1kKlhuQE0HXp1IwBRpaH2P,Shake It Off,Taylor Swift,1989
0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,audio_features,3s4U7OHV7gnj42VV72eSZ6,spotify:track:3s4U7OHV7gnj42VV72eSZ6,https://api.spotify.com/v1/tracks/3s4U7OHV7gnj42VV72eSZ6,https://api.spotify.com/v1/audio-analysis/3s4U7OHV7gnj42VV72eSZ6,227833,4,3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),Clean Bandit,Rather Be (feat. Jess Glynne)
0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,audio_features,3DmW6y7wTEYHJZlLo1r6XJ,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/tracks/3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ,206167,4,3DmW6y7wTEYHJZlLo1r6XJ,Shower,Becky G,Shower
0.806,0.608,1,-7.008,1,0.0659,0.0113,0,0.635,0.849,95.049,audio_features,1huvTbEYtgltjQRXzrNKGi,spotify:track:1huvTbEYtgltjQRXzrNKGi,https://api.spotify.com/v1/tracks/1huvTbEYtgltjQRXzrNKGi,https://api.spotify.com/v1/audio-analysis/1huvTbEYtgltjQRXzrNKGi,219840,4,1huvTbEYtgltjQRXzrNKGi,Don't,Ed Sheeran,x (Deluxe Edition)
0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,audio_features,4kbj5MwxO1bq9wjT5g9HaA,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA,199080,4,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,TALKING IS HARD
0.393,0.858,4,-2.868,0,0.0729,0.00359,0,0.102,0.56,176.042,audio_features,04aAxqtGp5pv12UXAg4pkq,spotify:track:04aAxqtGp5pv12UXAg4pkq,https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq,https://api.spotify.com/v1/audio-analysis/04aAxqtGp5pv12UXAg4pkq,228360,4,04aAxqtGp5pv12UXAg4pkq,Centuries,Fall Out Boy,American Beauty/American Psycho
0.777,0.663,4,-6.117,1,0.0305,0.146,1.52e-05,0.174,0.614,118.016,audio_features,2XPc8gL9PwxGURQFcFaDJR,spotify:track:2XPc8gL9PwxGURQFcFaDJR,https://api.spotify.com/v1/tracks/2XPc8gL9PwxGURQFcFaDJR,https://api.spotify.com/v1/audio-analysis/2XPc8gL9PwxGURQFcFaDJR,181827,4,2XPc8gL9PwxGURQFcFaDJR,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,Cheerleader (Felix Jaehn Remix Radio Edit)
0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,audio_features,6Knv6wdA0luoMUuuoYi2i1,spotify:track:6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/audio-analysis/6Knv6wdA0luoMUuuoYi2i1,192191,4,6Knv6wdA0luoMUuuoYi2i1,My House,Flo Rida,My House
0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,Blurryface
0.664,0.602,4,-5.369,0,0.0412,0.0529,0,0.356,0.289,134.049,audio_features,6RUhbFEhrvGISaQ8u2j2JN,spotify:track:6RUhbFEhrvGISaQ8u2j2JN,https://api.spotify.com/v1/tracks/6RUhbFEhrvGISaQ8u2j2JN,https://api.spotify.com/v1/audio-analysis/6RUhbFEhrvGISaQ8u2j2JN,235947,3,6RUhbFEhrvGISaQ8u2j2JN,Dangerous Woman,Ariana Grande,Dangerous Woman
0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,audio_features,4tCtwWceOPWzenK2HAIJSb,spotify:track:4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,214480,4,4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,7/27 (Deluxe)
0.756,0.572,9,-7.019,1,0.0763,0.0478,0,0.0853,0.417,102.986,audio_features,10GJQkjRJcZhGTLagFOC62,spotify:track:10GJQkjRJcZhGTLagFOC62,https://api.spotify.com/v1/tracks/10GJQkjRJcZhGTLagFOC62,https://api.spotify.com/v1/audio-analysis/10GJQkjRJcZhGTLagFOC62,204400,4,10GJQkjRJcZhGTLagFOC62,Most Girls,Hailee Steinfeld,Most Girls
0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,audio_features,6QgjcU0zLnzq5OrUoSZ3OK,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,163253,4,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,Woodstock
0.687,0.617,4,-5.213,1,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079,audio_features,4sNG6zQBmtq7M8aeeKJRMQ,spotify:track:4sNG6zQBmtq7M8aeeKJRMQ,https://api.spotify.com/v1/tracks/4sNG6zQBmtq7M8aeeKJRMQ,https://api.spotify.com/v1/audio-analysis/4sNG6zQBmtq7M8aeeKJRMQ,252307,4,4sNG6zQBmtq7M8aeeKJRMQ,Brazil,Declan McKenna,What Do You Think About the Car?
0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,audio_features,09IStsImFySgyp0pIQdqAc,spotify:track:09IStsImFySgyp0pIQdqAc,https://api.spotify.com/v1/tracks/09IStsImFySgyp0pIQdqAc,https://api.spotify.com/v1/audio-analysis/09IStsImFySgyp0pIQdqAc,184732,4,09IStsImFySgyp0pIQdqAc,The Middle,Zedd,The Middle
0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,audio_features,1rqqCSm0Qe4I9rUvWncaom,spotify:track:1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,190947,4,1rqqCSm0Qe4I9rUvWncaom,High Hopes,Panic! At The Disco,Pray for the Wicked
