danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_id,track_name,artist_name,album_name
0.826,0.248,2,-11.826,1,0.0386,0.808,0.871,0.102,0.324,79.973,audio_features,3NF3wBWuRRIU6Wyzauuoar,spotify:track:3NF3wBWuRRIU6Wyzauuoar,https://api.spotify.com/v1/tracks/3NF3wBWuRRIU6Wyzauuoar,https://api.spotify.com/v1/audio-analysis/3NF3wBWuRRIU6Wyzauuoar,172500,4,3NF3wBWuRRIU6Wyzauuoar,One Punch Man but is it okay if it's lofi?,Kijugo,One Punch Man but is it okay if it's lofi?
0.735,0.421,9,-15.261,1,0.0488,0.891,0.891,0.359,0.2,119.998,audio_features,42gNdN3PBsnkpBOobKq6q5,spotify:track:42gNdN3PBsnkpBOobKq6q5,https://api.spotify.com/v1/tracks/42gNdN3PBsnkpBOobKq6q5,https://api.spotify.com/v1/audio-analysis/42gNdN3PBsnkpBOobKq6q5,214641,4,42gNdN3PBsnkpBOobKq6q5,Kimi No Sei - Lofi Remix,dj-Jo,Kimi No Sei (Lofi Remix)
0.536,0.494,2,-16.959,0,0.0708,0.95,0.865,0.367,0.145,73.722,audio_features,0lWbLV5F4dkkmVIDRVYFNb,spotify:track:0lWbLV5F4dkkmVIDRVYFNb,https://api.spotify.com/v1/tracks/0lWbLV5F4dkkmVIDRVYFNb,https://api.spotify.com/v1/audio-analysis/0lWbLV5F4dkkmVIDRVYFNb,104016,4,0lWbLV5F4dkkmVIDRVYFNb,vivid vice but it's lofi (jujutsu kaisen),kurochuu.,vivid vice but it's lofi (jujutsu kaisen)
0.829,0.373,11,-11.741,0,0.103,0.603,0.257,0.0782,0.596,75.02,audio_features,4WEaFFgUIXVwPXNnhQMs9z,spotify:track:4WEaFFgUIXVwPXNnhQMs9z,https://api.spotify.com/v1/tracks/4WEaFFgUIXVwPXNnhQMs9z,https://api.spotify.com/v1/audio-analysis/4WEaFFgUIXVwPXNnhQMs9z,175600,4,4WEaFFgUIXVwPXNnhQMs9z,Naruto Silhouette LOFI,Sunday Vibes,Naruto Silhouette LOFI
0.867,0.272,11,-13.916,0,0.275,0.228,0.919,0.157,0.557,145.039,audio_features,569CIAcWLW3UzwrmGuZx8l,spotify:track:569CIAcWLW3UzwrmGuZx8l,https://api.spotify.com/v1/tracks/569CIAcWLW3UzwrmGuZx8l,https://api.spotify.com/v1/audio-analysis/569CIAcWLW3UzwrmGuZx8l,119586,4,569CIAcWLW3UzwrmGuZx8l,Polaris but is it okay if it's lofi?,Kijugo,Polaris but is it okay if it's lofi?
0.7,0.415,1,-12.962,0,0.0371,0.346,0.941,0.0967,0.35,124.009,audio_features,2BNJnr2IY3KaDVdOM9wnSB,spotify:track:2BNJnr2IY3KaDVdOM9wnSB,https://api.spotify.com/v1/tracks/2BNJnr2IY3KaDVdOM9wnSB,https://api.spotify.com/v1/audio-analysis/2BNJnr2IY3KaDVdOM9wnSB,141290,4,2BNJnr2IY3KaDVdOM9wnSB,Fly High but is it okay if it's lofi?,Kijugo,Fly High but is it okay if it's lofi?
0.704,0.326,2,-14.539,1,0.0681,0.897,0.942,0.266,0.0777,79.987,audio_features,3ROCJlR5o9k0XK5xrAqfhT,spotify:track:3ROCJlR5o9k0XK5xrAqfhT,https://api.spotify.com/v1/tracks/3ROCJlR5o9k0XK5xrAqfhT,https://api.spotify.com/v1/audio-analysis/3ROCJlR5o9k0XK5xrAqfhT,146992,4,3ROCJlR5o9k0XK5xrAqfhT,Genshin Impact - Lofi Remix,Peng Lexer,Genshin Impact (Lofi Remix)
0.703,0.277,4,-16.988,0,0.087,0.953,0.229,0.387,0.575,119.979,audio_features,6JlPfbN7veJUuefGaT3xQm,spotify:track:6JlPfbN7veJUuefGaT3xQm,https://api.spotify.com/v1/tracks/6JlPfbN7veJUuefGaT3xQm,https://api.spotify.com/v1/audio-analysis/6JlPfbN7veJUuefGaT3xQm,116000,4,6JlPfbN7veJUuefGaT3xQm,Iro Kousui but is it okay if it's lofi?,Kijugo,Iro Kousui but is it okay if it's lofi?
0.784,0.385,1,-12.477,1,0.0864,0.795,0.902,0.105,0.44,92.007,audio_features,3FtVNlJLb8ZHFtKDWuE9P8,spotify:track:3FtVNlJLb8ZHFtKDWuE9P8,https://api.spotify.com/v1/tracks/3FtVNlJLb8ZHFtKDWuE9P8,https://api.spotify.com/v1/audio-analysis/3FtVNlJLb8ZHFtKDWuE9P8,128342,4,3FtVNlJLb8ZHFtKDWuE9P8,Lost In Paradise but is it okay if it's lofi?,Kijugo,Lost In Paradise but is it okay if it's lofi?
0.636,0.293,8,-10.486,1,0.0277,0.826,0.578,0.116,0.286,76.01,audio_features,2BvE82xlCiqKQAbvo6WaCU,spotify:track:2BvE82xlCiqKQAbvo6WaCU,https://api.spotify.com/v1/tracks/2BvE82xlCiqKQAbvo6WaCU,https://api.spotify.com/v1/audio-analysis/2BvE82xlCiqKQAbvo6WaCU,104737,4,2BvE82xlCiqKQAbvo6WaCU,My Neighbor Totoro (Path of the Wind),Kato,Ghibli Vibes
